Date,Open,High,Low,Close,Adj Close,Volume
2014-02-13,73.190002,73.300003,69.599998,72.760002,63.630424,628500
2014-02-14,72.760002,74.370003,72.239998,73.440002,64.225105,279800
2014-02-18,73.580002,74.070000,72.279999,72.860001,63.717873,409000
2014-02-19,72.809998,72.820000,70.889999,71.000000,62.091267,470400
2014-02-20,71.000000,71.070000,69.129997,70.000000,61.216732,655800
2014-02-21,70.010002,70.860001,67.790001,68.320000,59.747532,898700
2014-02-24,68.150002,69.790001,67.589996,67.589996,59.109135,602500
2014-02-25,67.489998,68.559998,66.559998,68.370003,59.791275,664800
2014-02-26,63.000000,64.000000,60.009998,62.990002,55.086311,2107000
2014-02-27,62.639999,64.970001,62.000000,64.500000,56.406837,624300
2014-02-28,64.699997,65.620003,63.369999,63.740002,55.742203,301200
2014-03-03,63.020000,63.869999,62.630001,63.599998,55.619778,379300
2014-03-04,63.900002,64.739998,62.930000,63.470001,55.506088,614900
2014-03-05,64.610001,66.730003,64.349998,65.440002,57.228905,780100
2014-03-06,65.629997,65.790001,64.160004,64.680000,56.564266,348200
2014-03-07,64.949997,65.760002,64.260002,64.419998,56.336891,267900
2014-03-10,64.449997,65.160004,64.099998,64.320000,56.249432,246600
2014-03-11,64.620003,64.750000,62.810001,62.900002,55.007610,366900
2014-03-12,62.349998,62.770000,60.900002,62.500000,55.131092,256900
2014-03-13,62.770000,62.770000,61.060001,61.869999,54.575375,267400
2014-03-14,61.410000,62.630001,61.169998,62.150002,54.822369,164300
2014-03-17,62.509998,63.230000,61.470001,61.770000,54.487171,251200
2014-03-18,61.779999,62.970001,61.779999,62.540001,55.166386,300900
2014-03-19,62.840000,63.220001,62.299999,62.980000,55.554516,190200
2014-03-20,62.980000,63.439999,62.680000,63.330002,55.863251,182400
2014-03-21,63.500000,63.680000,62.470001,63.099998,55.660362,384600
2014-03-24,63.099998,63.560001,62.590000,63.200001,55.748569,317200
2014-03-25,63.500000,63.860001,62.180000,62.389999,55.034065,200200
2014-03-26,62.759998,62.759998,61.000000,61.630001,54.363670,316200
2014-03-27,61.500000,62.770000,61.049999,61.680000,54.407780,224200
2014-03-28,61.770000,62.490002,59.259998,59.889999,52.828835,535900
2014-03-31,60.130001,60.459999,58.380001,59.799999,52.749439,708700
2014-04-01,60.189999,63.790001,60.189999,63.230000,55.775028,466400
2014-04-02,63.119999,63.650002,62.209999,63.240002,55.783859,226900
2014-04-03,63.060001,64.099998,62.590000,63.180000,55.730927,309000
2014-04-04,63.540001,63.759998,62.680000,63.330002,55.863251,236000
2014-04-07,63.130001,63.759998,62.369999,63.029999,55.598606,350500
2014-04-08,62.880001,65.889999,62.450001,65.019997,57.353992,476800
2014-04-09,65.440002,65.599998,62.669998,63.110001,55.669182,361300
2014-04-10,62.869999,62.889999,61.330002,61.529999,54.275471,408700
2014-04-11,60.869999,62.500000,60.299999,61.029999,53.834415,337700
2014-04-14,61.349998,62.740002,61.000000,61.910000,54.610661,196000
2014-04-15,62.180000,62.959999,61.049999,62.660000,55.272243,273500
2014-04-16,63.099998,64.580002,62.619999,64.430000,56.833549,415000
2014-04-17,64.419998,64.599998,62.580002,62.650002,55.263416,244700
2014-04-21,62.770000,63.340000,62.200001,63.049999,55.616253,176600
2014-04-22,62.980000,63.470001,62.080002,63.029999,55.598606,185800
2014-04-23,63.000000,63.980000,62.840000,63.009998,55.580971,205100
2014-04-24,63.330002,63.470001,61.860001,61.950001,54.645943,188800
2014-04-25,61.799999,62.580002,61.400002,61.480000,54.231365,211400
2014-04-28,62.160000,64.010002,61.709999,63.980000,56.436615,341300
2014-04-29,64.290001,65.489998,63.849998,64.949997,57.292240,305600
2014-04-30,64.900002,64.900002,63.230000,64.349998,56.762978,216700
2014-05-01,64.470001,67.500000,64.180000,66.720001,58.853558,568000
2014-05-02,66.570000,68.349998,66.480003,67.790001,59.797398,528800
2014-05-05,67.599998,67.940002,64.720001,65.949997,58.174339,712700
2014-05-06,67.000000,67.370003,63.740002,63.759998,56.242546,632400
2014-05-07,64.320000,66.449997,63.779999,66.309998,58.491890,338200
2014-05-08,66.300003,67.639999,66.070000,67.019997,59.118183,324700
2014-05-09,66.809998,67.599998,66.389999,67.410004,59.462204,230500
2014-05-12,67.500000,69.099998,67.500000,68.239998,60.194344,411100
2014-05-13,68.440002,69.190002,66.949997,67.260002,59.329880,342000
2014-05-14,66.930000,67.260002,65.320000,65.389999,58.103664,323600
2014-05-15,65.260002,65.809998,63.889999,65.120003,57.863754,305900
2014-05-16,64.970001,65.830002,64.160004,65.360001,58.077000,213200
2014-05-19,65.389999,65.739998,63.700001,63.770000,56.664173,424500
2014-05-20,63.709999,64.550003,61.509998,61.709999,54.833721,473400
2014-05-21,61.720001,62.860001,60.849998,62.610001,55.633427,345300
2014-05-22,62.599998,63.299999,62.169998,62.320000,55.375751,145700
2014-05-23,62.330002,62.980000,61.299999,62.779999,55.784492,201400
2014-05-27,63.250000,63.400002,61.080002,61.570000,54.709309,264200
2014-05-28,61.419998,61.880001,60.570000,60.889999,54.105083,304900
2014-05-29,61.139999,61.459999,60.299999,61.250000,54.424973,192000
2014-05-30,61.220001,61.240002,60.049999,60.619999,53.865181,254900
2014-06-02,60.619999,61.029999,59.230000,59.299999,52.692253,398100
2014-06-03,59.349998,60.599998,59.349998,60.099998,53.403114,506300
2014-06-04,59.950001,60.970001,59.599998,60.290001,53.571957,227300
2014-06-05,60.439999,60.930000,59.480000,60.709999,53.945145,220700
2014-06-06,60.750000,61.000000,59.830002,60.720001,53.954033,218400
2014-06-09,60.730000,61.740002,60.730000,61.310001,54.478287,341100
2014-06-10,61.110001,62.119999,61.060001,61.680000,54.807060,164000
2014-06-11,61.369999,61.900002,61.250000,61.810001,54.922577,124100
2014-06-12,61.830002,62.220001,61.419998,61.669998,54.798180,179500
2014-06-13,61.660000,61.990002,60.150002,60.369999,53.643036,177300
2014-06-16,60.220001,61.099998,60.220001,60.689999,53.927376,155800
2014-06-17,60.509998,61.660000,60.380001,60.509998,53.767429,161700
2014-06-18,60.400002,61.459999,60.400002,61.450001,54.602688,216000
2014-06-19,61.720001,61.889999,60.830002,61.290001,54.460522,164900
2014-06-20,59.540001,60.900002,59.540001,60.310001,53.589718,434500
2014-06-23,60.459999,60.470001,59.250000,59.389999,52.772232,273800
2014-06-24,59.599998,59.750000,57.709999,58.599998,52.070251,405300
2014-06-25,58.220001,59.000000,57.910000,58.580002,52.052494,146500
2014-06-26,58.490002,58.900002,57.820000,58.630001,52.096920,164400
2014-06-27,58.459999,59.430000,58.430000,58.830002,52.274635,181700
2014-06-30,58.680000,59.290001,58.009998,59.009998,52.434578,203600
2014-07-01,59.080002,60.590000,59.080002,59.459999,52.834431,249200
2014-07-02,59.299999,59.860001,58.880001,59.619999,52.976604,174300
2014-07-03,59.720001,60.480000,59.689999,59.900002,53.225403,107000
2014-07-07,59.779999,60.000000,58.880001,58.950001,52.381260,258900
2014-07-08,58.700001,59.660000,58.410000,58.639999,52.105801,297700
2014-07-09,58.650002,59.080002,58.169998,58.459999,51.945869,139800
2014-07-10,57.770000,58.470001,57.110001,58.060001,51.590439,216700
2014-07-11,58.000000,58.200001,57.610001,58.000000,51.537128,135000
2014-07-14,58.320000,59.340000,58.180000,59.060001,52.479008,168800
2014-07-15,58.900002,59.029999,57.900002,58.130001,51.652630,180200
2014-07-16,58.270000,58.639999,57.779999,58.000000,51.537128,207100
2014-07-17,57.970001,58.349998,57.619999,57.910000,51.457134,190200
2014-07-18,57.830002,58.540001,57.599998,58.290001,51.794804,326000
2014-07-21,58.209999,58.770000,57.849998,58.540001,52.016953,155100
2014-07-22,58.680000,59.000000,58.090000,58.240002,51.750378,264300
2014-07-23,58.389999,59.380001,57.959999,58.099998,51.625977,234800
2014-07-24,58.150002,58.689999,57.599998,58.130001,51.652630,191400
2014-07-25,57.869999,58.389999,57.619999,58.110001,51.634869,145000
2014-07-28,57.970001,58.150002,57.580002,57.619999,51.199463,159200
2014-07-29,57.570000,57.959999,56.720001,57.650002,51.226116,300100
2014-07-30,53.939999,54.709999,51.250000,51.740002,45.974663,2033200
2014-07-31,51.389999,51.599998,49.259998,49.959999,44.393013,1078000
2014-08-01,50.230000,50.290001,48.369999,49.700001,44.161980,617700
2014-08-04,49.910000,50.990002,49.910000,50.320000,44.712887,272000
2014-08-05,50.320000,50.930000,50.139999,50.389999,44.775093,175100
2014-08-06,50.049999,50.689999,49.709999,50.619999,44.979462,234600
2014-08-07,50.779999,51.490002,50.580002,50.790001,45.130524,182500
2014-08-08,50.730000,51.500000,50.639999,50.990002,45.308243,164900
2014-08-11,51.459999,51.700001,50.849998,50.869999,45.201607,247200
2014-08-12,50.790001,51.230000,50.560001,50.669998,45.023891,149600
2014-08-13,50.630001,50.750000,50.200001,50.709999,45.463192,214300
2014-08-14,50.730000,51.240002,50.730000,50.860001,45.597675,166800
2014-08-15,51.290001,51.290001,50.070000,50.299999,45.095612,230100
2014-08-18,50.450001,50.700001,49.910000,50.099998,44.916306,423200
2014-08-19,50.150002,50.990002,50.119999,50.660000,45.418373,232400
2014-08-20,50.529999,50.639999,49.830002,50.439999,45.221134,223200
2014-08-21,50.450001,50.700001,49.849998,50.549999,45.319744,288200
2014-08-22,50.529999,51.439999,50.279999,50.799999,45.543880,236400
2014-08-25,50.790001,51.910000,50.419998,50.459999,45.239063,258700
2014-08-26,50.759998,51.150002,50.090000,51.029999,45.750080,327300
2014-08-27,49.000000,49.450001,48.660000,49.250000,44.154255,1279800
2014-08-28,49.090000,49.389999,48.750000,49.240002,44.145294,622100
2014-08-29,49.240002,50.919998,49.060001,50.410000,45.194237,725800
2014-09-02,50.709999,51.139999,50.369999,51.090000,45.803879,532200
2014-09-03,51.250000,53.259998,51.250000,52.470001,47.041084,857800
2014-09-04,52.740002,52.990002,52.090000,52.410000,46.987309,537900
2014-09-05,52.320000,52.570000,51.590000,51.950001,46.574898,268900
2014-09-08,51.770000,51.900002,50.549999,50.680000,45.436291,231100
2014-09-09,50.490002,50.750000,49.860001,49.959999,44.790794,284400
2014-09-10,49.860001,50.980000,49.060001,50.910000,45.642506,486900
2014-09-11,50.680000,52.590000,50.509998,51.279999,45.974216,352000
2014-09-12,51.360001,51.689999,50.520000,51.240002,45.938354,220000
2014-09-15,51.090000,51.930000,49.830002,51.189999,45.893532,363300
2014-09-16,50.970001,51.529999,49.799999,50.049999,44.871487,426300
2014-09-17,50.169998,50.340000,48.840000,48.849998,43.795639,417200
2014-09-18,49.080002,49.509998,48.509998,48.950001,43.885292,618600
2014-09-19,49.259998,49.720001,48.020000,48.360001,43.356346,683900
2014-09-22,48.299999,48.900002,46.549999,46.740002,41.903957,498100
2014-09-23,46.770000,46.939999,45.759998,46.090000,41.321213,369800
2014-09-24,46.209999,48.590000,46.209999,48.380001,43.374271,545200
2014-09-25,48.450001,48.450001,47.189999,47.330002,42.432903,220500
2014-09-26,47.669998,48.700001,47.619999,48.320000,43.320484,265100
2014-09-29,48.439999,49.779999,48.400002,49.619999,44.485970,383000
2014-09-30,50.000000,50.000000,48.419998,48.689999,43.652195,434700
2014-10-01,48.549999,49.450001,46.779999,47.400002,42.495670,482700
2014-10-02,47.400002,47.900002,45.090000,46.639999,41.814301,509600
2014-10-03,47.090000,48.290001,46.680000,48.000000,43.033588,175400
2014-10-06,48.380001,49.669998,48.099998,48.660000,43.625298,289800
2014-10-07,48.520000,48.730000,47.330002,47.419998,42.513599,244100
2014-10-08,47.360001,47.770000,46.500000,47.439999,42.531536,238000
2014-10-09,47.250000,49.689999,46.980000,48.799999,43.750809,322600
2014-10-10,48.520000,48.770000,45.779999,45.790001,41.052254,443300
2014-10-13,45.790001,46.709999,45.400002,45.919998,41.168800,213800
2014-10-14,46.000000,48.250000,46.000000,48.180000,43.194958,263800
2014-10-15,47.869999,49.000000,46.759998,48.660000,43.625298,280300
2014-10-16,48.169998,49.950001,48.000000,49.520000,44.396320,285100
2014-10-17,49.950001,49.950001,48.459999,48.680000,43.643234,213300
2014-10-20,48.680000,51.910000,48.240002,51.750000,46.395596,511800
2014-10-21,51.860001,52.410000,51.000000,51.160000,45.866638,208100
2014-10-22,51.189999,51.529999,50.369999,50.959999,45.687328,155800
2014-10-23,51.279999,51.520000,50.799999,51.029999,45.750080,196700
2014-10-24,51.000000,51.810001,50.950001,51.459999,46.135590,240500
2014-10-27,51.459999,51.900002,49.740002,49.740002,44.593555,259100
2014-10-28,49.990002,49.990002,47.610001,47.919998,42.961872,516700
2014-10-29,48.029999,48.900002,47.000000,47.130001,42.253613,298000
2014-10-30,42.250000,44.750000,42.150002,42.470001,38.075764,1118400
2014-10-31,42.500000,43.060001,40.869999,41.680000,37.367496,837000
2014-11-03,41.500000,41.650002,39.000000,39.099998,35.054447,683400
2014-11-04,38.939999,39.000000,37.389999,38.150002,34.202744,785300
2014-11-05,38.310001,38.830002,37.000000,37.820000,33.906876,410700
2014-11-06,37.740002,38.369999,37.000000,37.419998,33.548256,313600
2014-11-07,37.180000,37.500000,36.660000,36.959999,33.260303,286000
2014-11-10,36.869999,37.369999,36.779999,37.279999,33.548260,200000
2014-11-11,37.110001,37.770000,36.849998,37.230000,33.503273,251900
2014-11-12,36.869999,37.459999,36.849998,37.220001,33.494270,154500
2014-11-13,37.220001,37.770000,37.009998,37.130001,33.413284,268500
2014-11-14,37.139999,37.990002,37.139999,37.740002,33.962227,235900
2014-11-17,37.610001,37.910000,36.919998,37.840000,34.052216,293300
2014-11-18,37.650002,39.180000,37.509998,38.349998,34.511162,397900
2014-11-19,38.540001,39.360001,38.009998,39.290001,35.357075,659700
2014-11-20,39.009998,39.430000,38.410000,39.080002,35.168079,209300
2014-11-21,39.410000,39.439999,37.590000,38.369999,34.529160,410700
2014-11-24,38.180000,39.200001,38.020000,38.790001,34.907120,259500
2014-11-25,39.000000,39.099998,38.240002,38.610001,34.745136,376600
2014-11-26,38.570000,39.220001,38.439999,39.160000,35.240089,201900
2014-11-28,38.980000,39.270000,37.959999,38.090000,34.277184,134100
2014-12-01,38.020000,38.150002,37.320000,37.630001,33.863235,369500
2014-12-02,37.599998,37.849998,36.570000,36.900002,33.206306,581800
2014-12-03,36.689999,37.389999,36.689999,37.320000,33.584267,253000
2014-12-04,37.320000,37.980000,36.119999,36.549999,32.891342,347600
2014-12-05,36.549999,38.500000,36.500000,38.470001,34.619148,323700
2014-12-08,38.299999,38.470001,37.150002,37.369999,33.629265,437400
2014-12-09,37.000000,37.820000,36.349998,37.180000,33.458286,290800
2014-12-10,36.919998,37.279999,35.799999,35.910000,32.315403,278800
2014-12-11,35.779999,36.240002,34.779999,34.950001,31.451502,369200
2014-12-12,34.910000,35.430000,33.599998,34.500000,31.046547,702300
2014-12-15,34.709999,35.150002,34.020000,34.110001,30.695585,421100
2014-12-16,34.090000,35.099998,33.790001,34.119999,30.704578,274700
2014-12-17,34.070000,35.099998,33.939999,34.660000,31.190535,620400
2014-12-18,34.980000,35.099998,34.509998,35.000000,31.496496,584600
2014-12-19,34.750000,35.310001,34.619999,34.849998,31.361513,792000
2014-12-22,34.939999,35.790001,34.869999,35.270000,31.739468,387200
2014-12-23,35.590000,36.549999,35.139999,35.610001,32.045433,305100
2014-12-24,35.480000,35.980000,35.259998,35.480000,31.928450,226800
2014-12-26,35.520000,35.919998,34.849998,34.910000,31.415504,211500
2014-12-29,34.849998,35.189999,34.389999,34.520000,31.064545,306100
2014-12-30,34.480000,35.490002,34.279999,34.360001,30.920563,287800
2014-12-31,34.349998,35.250000,34.349998,34.630001,31.163540,348200
2015-01-02,34.880001,35.139999,33.889999,34.900002,31.406513,332800
2015-01-05,34.869999,35.230000,34.259998,35.009998,31.505493,322400
2015-01-06,35.340000,36.290001,35.070000,35.750000,32.171425,407300
2015-01-07,36.189999,38.799999,36.000000,38.310001,34.475163,587100
2015-01-08,38.369999,38.490002,37.240002,37.869999,34.079208,589400
2015-01-09,37.869999,38.279999,37.290001,37.970001,34.169201,230500
2015-01-12,38.049999,38.970001,37.889999,38.250000,34.421165,256300
2015-01-13,38.549999,38.869999,37.349998,37.799999,34.016216,337900
2015-01-14,37.439999,37.849998,37.389999,37.560001,33.800243,266600
2015-01-15,37.610001,37.799999,36.000000,36.680000,33.008331,409700
2015-01-16,36.549999,37.580002,36.540001,37.470001,33.719250,385600
2015-01-20,38.900002,39.939999,38.770000,39.369999,35.429062,759700
2015-01-21,39.369999,39.830002,39.060001,39.520000,35.564045,534700
2015-01-22,39.529999,39.689999,39.090000,39.450001,35.501049,281400
2015-01-23,39.400002,39.400002,38.500000,38.709999,34.835133,303100
2015-01-26,38.700001,39.750000,38.549999,39.299999,35.366066,206100
2015-01-27,39.009998,39.820000,38.700001,39.669998,35.699032,213600
2015-01-28,40.000000,41.660000,39.849998,41.320000,37.183861,576800
2015-01-29,41.560001,42.500000,40.689999,41.639999,37.471832,328900
2015-01-30,41.610001,41.880001,39.799999,40.400002,36.355953,398200
2015-02-02,40.500000,40.880001,40.110001,40.639999,36.571938,290900
2015-02-03,40.880001,42.150002,40.849998,42.099998,37.885780,214600
2015-02-04,42.000000,42.349998,41.520000,41.669998,37.498825,274600
2015-02-05,41.840000,43.000000,41.560001,42.799999,38.515717,154900
2015-02-06,42.930000,42.930000,41.610001,41.830002,37.642815,194300
2015-02-09,41.830002,42.560001,41.230000,41.459999,37.309856,191300
2015-02-10,41.669998,41.669998,40.770000,41.200001,37.075878,121300
2015-02-11,40.990002,41.549999,40.730000,41.340000,37.201859,109700
2015-02-12,41.290001,43.080002,41.020000,42.990002,38.686687,173500
2015-02-13,42.869999,43.680000,42.779999,43.599998,39.235638,186600
2015-02-17,43.560001,43.619999,42.840000,43.189999,38.866676,171900
2015-02-18,43.009998,44.160000,43.009998,43.480000,39.127655,179900
2015-02-19,43.340000,43.680000,42.730000,43.150002,38.830681,127400
2015-02-20,42.970001,43.230000,42.450001,42.660000,38.389740,233100
2015-02-23,42.660000,43.880001,42.020000,43.860001,39.469612,274500
2015-02-24,43.790001,44.279999,42.720001,43.290001,38.956665,235800
2015-02-25,43.380001,46.509998,43.070000,46.009998,41.404396,1026200
2015-02-26,46.410000,53.240002,46.310001,52.689999,47.415733,2177200
2015-02-27,52.580002,53.549999,50.669998,51.959999,46.758789,759900
2015-03-02,51.790001,52.990002,50.849998,52.959999,47.658703,437800
2015-03-03,52.700001,52.799999,51.410000,52.700001,47.424721,364300
2015-03-04,52.820000,54.980000,52.040001,54.639999,49.170532,619000
2015-03-05,54.590000,56.130001,54.590000,55.189999,49.665478,337900
2015-03-06,54.720001,55.730000,54.259998,55.180000,49.656475,306600
2015-03-09,55.180000,55.730000,53.529999,53.849998,48.459610,254100
2015-03-10,53.450001,53.520000,50.790001,52.290001,47.055763,328100
2015-03-11,52.060001,52.340000,51.419998,51.959999,46.911308,166600
2015-03-12,52.200001,53.430000,52.000000,52.730000,47.606499,164200
2015-03-13,52.669998,53.330002,52.009998,52.279999,47.200218,145200
2015-03-16,52.299999,52.939999,51.230000,51.439999,46.441841,261700
2015-03-17,51.279999,51.799999,50.720001,51.230000,46.252239,225000
2015-03-18,51.009998,51.880001,50.619999,51.290001,46.306412,166100
2015-03-19,51.040001,51.230000,50.119999,50.689999,45.764709,215600
2015-03-20,50.910000,51.570000,50.509998,50.509998,45.602192,302100
2015-03-23,50.439999,50.439999,49.070000,49.709999,44.879932,376000
2015-03-24,49.709999,50.500000,49.549999,50.270000,45.385517,189600
2015-03-25,50.290001,50.439999,49.150002,49.169998,44.392399,156100
2015-03-26,48.950001,49.520000,48.060001,49.470001,44.663250,157400
2015-03-27,49.369999,50.980000,49.369999,50.230000,45.349403,151500
2015-03-30,50.299999,50.939999,49.349998,49.410000,44.609081,121500
2015-03-31,49.130001,50.950001,48.720001,49.630001,44.807705,215000
2015-04-01,49.400002,50.660000,48.770000,49.480000,44.672283,164100
2015-04-02,49.389999,50.060001,49.259998,49.540001,44.726456,121600
2015-04-06,49.500000,50.110001,49.000000,49.369999,44.572971,94500
2015-04-07,49.220001,49.279999,48.150002,48.320000,43.624996,150100
2015-04-08,48.270000,48.509998,47.770000,48.209999,43.525677,287800
2015-04-09,48.400002,48.500000,47.520000,47.930000,43.272881,112400
2015-04-10,47.830002,48.270000,47.509998,47.779999,43.137463,113600
2015-04-13,47.610001,48.400002,47.610001,48.110001,43.435402,137400
2015-04-14,48.209999,49.240002,47.380001,48.990002,44.229897,182200
2015-04-15,50.500000,54.349998,50.500000,53.520000,48.319740,733500
2015-04-16,53.520000,54.820000,52.959999,54.270000,48.996864,225300
2015-04-17,53.959999,54.480000,53.500000,54.459999,49.168396,180900
2015-04-20,54.599998,55.000000,54.150002,54.779999,49.457306,126700
2015-04-21,54.939999,54.970001,53.360001,53.549999,48.346817,115000
2015-04-22,53.700001,54.150002,52.549999,53.669998,48.455158,97400
2015-04-23,54.950001,56.320000,54.660000,56.209999,50.748363,348000
2015-04-24,56.209999,56.549999,55.419998,56.180000,50.721268,139700
2015-04-27,56.410000,57.369999,55.340000,55.650002,50.242771,138900
2015-04-28,55.400002,56.070000,55.070000,55.730000,50.315002,95300
2015-04-29,55.250000,56.369999,54.310001,55.889999,50.459454,163200
2015-04-30,55.439999,55.759998,54.470001,54.810001,49.484398,183400
2015-05-01,54.849998,55.330002,54.130001,54.860001,49.529533,140100
2015-05-04,54.849998,58.770000,54.500000,58.560001,52.870029,641700
2015-05-05,54.599998,57.189999,53.099998,54.730000,49.412159,884700
2015-05-06,55.520000,55.840000,53.380001,55.439999,50.053177,314600
2015-05-07,55.500000,56.099998,54.880001,55.759998,50.342087,185300
2015-05-08,56.450001,56.490002,55.189999,55.770000,50.351112,136900
2015-05-11,55.740002,56.439999,55.480000,55.950001,50.513630,126900
2015-05-12,55.590000,56.310001,54.720001,55.860001,50.432369,164700
2015-05-13,54.889999,56.189999,54.889999,55.139999,50.069160,185300
2015-05-14,55.270000,55.910000,54.689999,55.290001,50.205364,167900
2015-05-15,55.369999,55.830002,54.669998,55.689999,50.568573,91600
2015-05-18,55.419998,56.060001,54.549999,55.830002,50.695702,160200
2015-05-19,55.900002,56.049999,54.830002,55.279999,50.196270,104700
2015-05-20,55.389999,55.540001,54.770000,55.369999,50.277996,123700
2015-05-21,55.250000,56.360001,55.119999,55.840000,50.704781,89100
2015-05-22,55.830002,56.180000,54.919998,55.439999,50.341560,94700
2015-05-26,55.080002,55.340000,53.730000,53.830002,48.879631,96400
2015-05-27,54.029999,54.389999,53.209999,53.849998,48.897785,193500
2015-05-28,53.680000,53.680000,51.849998,52.759998,47.908024,213900
2015-05-29,52.759998,53.939999,52.410000,53.740002,48.797905,182600
2015-06-01,53.840000,54.029999,52.419998,53.630001,48.698013,129400
2015-06-02,53.570000,54.860001,53.570000,54.560001,49.542488,114700
2015-06-03,54.580002,56.029999,54.580002,55.650002,50.532253,125900
2015-06-04,55.419998,55.700001,53.849998,54.240002,49.251923,141500
2015-06-05,53.980000,55.369999,53.369999,55.259998,50.178108,111500
2015-06-08,55.220001,55.799999,55.020000,55.240002,50.159954,145300
2015-06-09,55.110001,55.520000,53.799999,53.939999,48.979515,112500
2015-06-10,54.259998,55.619999,54.259998,54.770000,49.733181,137000
2015-06-11,54.939999,55.450001,54.000000,54.400002,49.397209,101500
2015-06-12,54.080002,55.610001,54.080002,55.189999,50.114555,80700
2015-06-15,54.790001,56.110001,54.700001,55.389999,50.296165,131700
2015-06-16,55.240002,56.700001,55.240002,56.599998,51.394882,146400
2015-06-17,56.580002,57.029999,55.950001,56.430000,51.240528,121600
2015-06-18,56.450001,57.930000,56.220001,57.660000,52.357403,138900
2015-06-19,57.490002,57.520000,56.419998,57.310001,52.039597,161400
2015-06-22,57.380001,57.490002,56.169998,56.950001,51.712700,140700
2015-06-23,56.730000,57.639999,56.389999,56.910000,51.676373,208900
2015-06-24,56.720001,57.450001,56.599998,56.919998,51.685459,91000
2015-06-25,57.090000,57.090000,56.150002,56.779999,51.558338,81200
2015-06-26,56.950001,57.639999,56.520000,57.150002,51.894314,158100
2015-06-29,56.480000,57.230000,56.070000,56.220001,51.049835,99500
2015-06-30,56.580002,57.930000,56.349998,57.450001,52.166721,133600
2015-07-01,57.740002,58.799999,57.340000,58.090000,52.747864,188800
2015-07-02,58.029999,58.299999,56.310001,56.880001,51.649143,112100
2015-07-06,56.389999,57.299999,56.110001,56.869999,51.640053,74700
2015-07-07,56.830002,57.040001,56.200001,56.950001,51.712700,111200
2015-07-08,56.630001,57.689999,56.169998,57.099998,51.848904,164700
2015-07-09,57.500000,57.509998,56.459999,56.490002,51.294998,104100
2015-07-10,56.959999,57.490002,56.439999,57.430000,52.148560,95200
2015-07-13,57.730000,58.759998,57.590000,58.490002,53.111092,114000
2015-07-14,58.400002,58.880001,57.990002,58.400002,53.029362,93700
2015-07-15,58.480000,58.730000,57.910000,58.130001,52.784184,83900
2015-07-16,58.290001,58.709999,57.869999,58.549999,53.165558,78700
2015-07-17,58.669998,59.070000,58.139999,58.540001,53.156479,118800
2015-07-20,58.240002,59.070000,58.040001,58.880001,53.465210,137300
2015-07-21,58.980000,58.980000,57.080002,57.299999,52.030510,90700
2015-07-22,57.049999,57.049999,55.680000,56.700001,51.485691,160900
2015-07-23,56.630001,56.869999,55.610001,56.540001,51.340412,116500
2015-07-24,56.910000,58.240002,55.939999,56.980000,51.739941,183800
2015-07-27,56.939999,57.400002,56.770000,57.220001,51.957878,148600
2015-07-28,57.290001,59.160000,56.910000,58.660000,53.265446,285300
2015-07-29,59.250000,59.860001,55.000000,58.230000,52.874985,336800
2015-07-30,58.230000,60.860001,57.770000,60.150002,54.618412,338700
2015-07-31,60.209999,60.790001,58.970001,60.020000,54.500374,268700
2015-08-03,59.980000,60.560001,57.090000,57.290001,52.021439,183700
2015-08-04,57.340000,59.700001,56.740002,59.560001,54.082684,147400
2015-08-05,59.770000,62.910000,59.330002,62.750000,56.979317,291200
2015-08-06,62.720001,66.110001,62.240002,66.050003,59.975834,708300
2015-08-07,65.730003,65.730003,62.500000,63.139999,57.333443,246200
2015-08-10,63.250000,64.230003,62.639999,63.570000,57.723907,189300
2015-08-11,62.980000,63.730000,62.520000,62.919998,57.133678,130500
2015-08-12,61.930000,63.060001,60.320000,62.660000,57.225010,145400
2015-08-13,62.709999,63.700001,62.009998,62.970001,57.508125,86400
2015-08-14,62.619999,63.389999,61.939999,62.980000,57.517246,78500
2015-08-17,62.590000,64.000000,62.049999,63.709999,58.183929,106100
2015-08-18,63.419998,63.419998,61.980000,62.160000,56.768375,76600
2015-08-19,62.080002,62.389999,61.330002,61.740002,56.384808,66800
2015-08-20,61.209999,61.980000,60.840000,61.220001,55.909908,129100
2015-08-21,60.270000,61.740002,58.639999,61.000000,55.708996,196600
2015-08-24,58.200001,58.200001,55.349998,56.639999,51.727165,218500
2015-08-25,57.790001,58.029999,54.840000,55.320000,50.521667,224400
2015-08-26,56.330002,58.349998,55.880001,57.869999,52.850479,154900
2015-08-27,58.000000,58.770000,57.270000,58.000000,52.969204,158000
2015-08-28,58.139999,62.160000,58.139999,61.689999,56.339138,266500
2015-08-31,61.590000,63.080002,61.369999,62.889999,57.435047,282600
2015-09-01,61.240002,62.430000,60.869999,61.480000,56.147358,190700
2015-09-02,61.889999,62.369999,60.930000,62.209999,56.814034,91500
2015-09-03,62.310001,62.910000,61.430000,61.930000,56.558331,98300
2015-09-04,61.220001,61.990002,60.590000,60.840000,55.562866,69700
2015-09-08,61.439999,63.049999,61.330002,62.880001,57.425930,96500
2015-09-09,63.049999,63.209999,61.650002,61.700001,56.348274,130900
2015-09-10,61.500000,63.509998,61.500000,62.270000,56.868839,88000
2015-09-11,61.840000,62.400002,61.160000,62.080002,56.695313,55400
2015-09-14,61.639999,61.910000,60.970001,61.240002,55.928177,97100
